Compania,Articulo,Descripcion,UdVta,ClaveAcceso,CostoEstandar
225,0749462115,GRAB.PROD.INT.MABE 1368,PZA,17008           ,5944.8405
225,0749482115,GRAB.PROD.INT.MABE 1436,PZA,17008           ,3650.68
225,0749532115,GRAB.PROD.INT.MABE 1369,PZA,17008           ,6362.8401
225,0749562106,GRAB.CHA.EL ENCINAL CH.BLASTER,PZA,200             ,1412.4
225,0749632128,GRAB.ACCO MEXICANA P-1422,PZA,3005            ,2011.2401
225,0749742128,GRAB.ACCO MEXICANA M-1903,PZA,3005            ,2346.5201
225,0749802128,GRAB.ACCO MEXICANA P-1017,PZA,3005            ,1642.08
225,0749902328,GRAB.LAMITUBO MODELO 2,PZA,207             ,1545.28
225,0749922115,GRAB.PROD.INT.MABE 1443,PZA,17008           ,4471.2803
225,0750122115,GRAB.PROD.INT.MABE 1472,PZA,17008           ,3732.5201
225,0750231128,GRAB.LAMITUBO CHAROLA No.2,PZA,207             ,2667.2801
225,0750312215,GRAB.PROD.INT.MABE 1489,PZA,17008           ,1686.08
225,0750632128,GRAB. ACCO MEXICANA M-1472,PZA,3005            ,1101.32
225,0750642128,GRAB. ACCO MEXICANA M-1473,PZA,3005            ,1101.32
225,07507,GRABADOS PROCTER & GAMBLE,PZA,001039          ,3228.6706
225,0750711103,GRAB. GEVOX P-204,PZA,246             ,968.88
225,0750752106,GRAB.CEICA PLASTICOS 1024,PZA,8019            ,1559.36
225,0751072206,GRAB.PROD.MEX.FLEX.ARC. 10-10,PZA,205             ,4053.6004
225,0751182223,GRAB.HELLAMEX ME-1,PZA,183             ,1103.2
225,0751331124,GRAB.OTTEX MEX.AUT.RES Y VEGET,PZA,253             ,3761.1203
225,0751722115,GRAB.PROD.INT.MABE 1506 ULTRA,PZA,17008           ,3923.0403
225,0751732206,GRAB.GENERAL MOTORS CE25025E,PZA,1116            ,1312.8097
225,0751792103,GRAB.GPO.INDS.TOL.BOTA GRANDE,PZA,3011            ,2085.2
225,0752142115,GRAB.PROD.INT.MABE 1464,PZA,17008           ,4798.2002
225,0752312106,GRAB.GENERAL MOTORS 93262942 D,PZA,1116            ,475.2
225,0752422101,GRAB.PROD.ALIM.MOD. SST-FI,PZA,44              ,2027.5201
225,0752962101,GRAB.PROD.ALIM.MOD.ME-MO-M,PZA,44              ,6649.2808
225,0753012323,GRAB.GILLETTE 5273963,PZA,275             ,2310
225,0753372123,GRAB.GILLETTE 10020600,PZA,275             ,3227.8402
225,0753782123,GRAB.GILLETTE 10027515,PZA,275             ,3300.8802
225,0753912101,GRAB.PROD.ALIM.MOD. SST-AL,PZA,44              ,1705.44
225,07540-3,GRABADOS FORTA LAB 211774,PZA,540             ,975.56
225,0754062206,GRAB.GENERAL MOTORS CD23015G,PZA,1116            ,719.2046
225,0754192115,GRAB.PROD.INT.MABE 1568,PZA,17008           ,3685.1001
225,0754572115,GRAB.PROD.INT.MABE 1591,PZA,17008           ,4182.6403
225,0754622123,GRAB.GILLETTE 10025969,PZA,275             ,2413.84
225,0754642123,GRAB.GILLETTE 10020597,PZA,275             ,3285.04
225,0754652115,GRAB.PROD.INT.MABE 1613,PZA,17008           ,4140.4002
225,0754662115,GRAB.PROD.INT.MABE 1617,PZA,17008           ,5144.4804
225,0754732115,GRAB.PROD.INT.MABE 1616,PZA,17008           ,5003.6805
225,0754872106,GRAB.PROD.MEX.FLEX-ARC 2-10-14,PZA,205             ,615.56
225,0755382115,GRAB.PROD.INT.MABE 1581,PZA,17008           ,3842.08
225,0755472128,GRAB.ACCO MEX. CLIPS PREMIUM,PZA,3005            ,1404.48
225,0756242110,GRAB.PROD.MET.STEEL 1529,PZA,248             ,6142.8005
225,07568,GRABADOS PROPLASTIC,PZA,568             ,1988.3411
225,07568A,GRABADOS MARCO ANTONIO PALMA,PZA,568             ,1807.5828
225,0756902107,GRAB.NAVILUX NOTITEK # 12,PZA,6030            ,676.8
225,07574,GRABADOS COMERCIAL IMPORTADORA,PZA,574             ,2783.9644
225,0757532203,GRAB.LOCUA CGR4,PZA,103010          ,1950
225,0757692307,GRAB.VELADORAS INDUVELSA B-G,PZA,323             ,242.88
225,07576A,GRABADOS MC PLASTICOS,PZA,576             ,1656.3833
225,0758002107,GRAB.Ma.DE LOS ANGELES 1-OFF,PZA,311             ,1760
225,0758562107,GRAB.VELADORAS INDUVELSA AD-7,PZA,323             ,1657.6
225,0758602103,GRAB.LOCUA S.A.DE C.V. DP-12R,PZA,103010          ,2251.6001
225,0758712101,GRAB.PROD.ALIM.LA MOD.M-SM-MA,PZA,44              ,5209.6005
225,07588,GRAB.SUTEYM HUIXQUILUCAN,PZA,588             ,4406.2569
225,0759121107,GRAB.INFLABLES DE MEXICO No.1,PZA,348             ,1650.8
225,0759192133,GRAB.LITHO BOND TAPA OFICIO,PZA,90              ,724.4801
225,0759272101,GRAB.PROD.ALIMEN.LA MOD.M-SM,PZA,44              ,4026.4003
225,0759312133,GRAB.LITHO BOND CARTA BASE,PZA,90              ,4278.0003
225,0759462107,GRAB.VEL.INDUVELSA AD-3.5 DIAS,PZA,323             ,1749.6
225,0759621101,GRAB.SYMPACK NAVARRA,PZA,328             ,2209.2001
225,0759682206,GRAB.HENKEL CHAROLA BREF CLUB,PZA,262             ,2389.6
225,0759731107,GRAB.MAN.DE VELADORAS CUADROS.,PZA,7046            ,5728.0002
225,0759742224C,GRAB.HELVEX 100-0032 DC,PZA,10011           ,628.8
225,0760042107,GRAB.MANUFAC.DE VELADORAS 32-C,PZA,7046            ,3520.0001
225,0760331101,GRAB.SYMPACK 4 LITROS,PZA,328             ,2032.8
225,076048,GRABADOS SERRAL,PZA,6048            ,2773.9251
225,0760532107,GRAB.ENVASES VITROPAR 135 ML,PZA,7002            ,1964.8
225,07606B,GRAB.CREMERIA AMERICANA 200191,PZA,606             ,3003.24
225,0760822107,GRAB.VELADORAS PARAISO 23 VP,PZA,147             ,1217.48
225,0761051101,GRAB.SYMPACK LEXUS,PZA,328             ,2664
225,0761142111,GRAB.NUTRIGO BD-1268,PZA,11013           ,6600.4008
225,0761551101,GRAB.SYMPACK  TW-11,PZA,328             ,527.12
225,076182307,GRAB.CIA.MANUF.VELADORAS N.132,PZA,7046            ,2208.3601
225,0761932106,GRAB.MANUF. VITROMEX 12-A,PZA,385             ,1458.16
225,0762361130,GRAB.INDS.TEPOTZOTLAN No.3,PZA,6028            ,4738.0004
225,0762802130,GRAB.CANDADOS PILLIPS 21250,PZA,382             ,1493.2
225,0763271123,GRAB.ACEGRAPAS EM-61-C 7656,PZA,258             ,702.4
225,0763712106,GRAB.FLEX-ARC 7 KGS.,PZA,205             ,4002.4002
225,0763762107,GRAB.ENVASES VITROPAR 320 GL,PZA,7002            ,2006.4
225,0763942101,GRAB.PALM No.3 E1 G,PZA,44              ,3582.4003
225,0763982101,GRAB.PALM No.4 E2 G.,PZA,44              ,3582.4003
225,0763T,GRAB.MAPEC.S.A.,PZA,63              ,1774.9808
225,0764132107,GRAB.ALCOBE CERAMICOS 10X31.5,PZA,7010            ,3411.6003
225,0764212130,GRAB.YALE SECURITY CCAMH-02,PZA,140             ,4068.4004
225,07643,GRAB. LICONSA,PZA,643             ,1519.9878
225,0764442125,GRAB.GALERIA CHOC.420 112 099,PZA,420             ,1737.6001
225,0764452125,GRAB.GAL.DEL CHOC.420 108 099,PZA,420             ,1836
225,0765111130,GRAB.BRENNTAG C.12 TUBOS SILIF,PZA,356             ,771.2
225,0765192101,GRAB.HAR.LOS.PIR.P.NOR.10/500g,PZA,2007            ,2415.6001
225,0765632125,GRAB.GAL.DEL CHOC. 870 803 133,PZA,420             ,2808.8002
225,0765772106,GRAB.HENKEL MAS COLOR 2 + DIAL,PZA,262             ,2429
225,0765772206,GRAB.HENKEL DIAL 9/2 L 7007,PZA,262             ,2807.6001
225,0765832106,GRAB.ZETA ESPACIAL ROCKS BRUJA,PZA,252             ,3546.8002
225,0765882125,GRAB.LAMITUBO MOD.5M 4+7,PZA,207             ,7283.2005
225,0766042106,GRAB.Z.ESPACIAL POP ROCKS18 10,PZA,252             ,1138.4
225,0766102111,GRAB.NUTRIGO S-300,PZA,11013           ,2264.4001
225,0766272123,GRAB.GILLETTE 6016007,PZA,275             ,1338.4
225,0766362103,GRAB.SENSIENT COLORS 1 KG,PZA,231             ,408.2
225,0766412123,GRAB.GILLETTE MAN.6016005,PZA,275             ,5280.8006
225,0766492125,GRAB.GAL.DEL CHOC.920 128 099,PZA,420             ,920
225,07665,GRAB. MARTIN CUBERO(FAMAOL),PZA,665             ,5637.7731
225,0766602324,GRAB.HELVEX 306-C.S.,PZA,10011           ,7578.3672
225,0767022125,GRAB.GAL.DEL CHOC.840 234 099,PZA,420             ,1750.4
225,0767051123,GRAB.ACEGRAPAS EM-233 26/6C,PZA,258             ,1184.8
225,0767172125,GRAB.GAL.DEL CHOC.900 653 133,PZA,420             ,1376
225,0767252125,GRAB.GAL.DEL CHOC.830 379 099,PZA,420             ,1392
225,0767342125,GRAB.GAL.DEL CHOC.830 378 099,PZA,420             ,1392
225,0767622125,GRAB.GAL.DEL CHOC.830 387 099,PZA,420             ,1938.4001
225,0767791124,GRAB.LU ARTE  VC,PZA,456             ,1167.2
225,0767801124,GRAB.24 FCOS LU ARTE,PZA,456             ,1769.6
225,0767902106,GRAB.Z ESPACIAL D.FRESA 12X36,PZA,252             ,3070.0002
225,0767982111,GRAB.NUTRIGO FH-17,PZA,11013           ,4198.4
225,0768022107,GRAB.VELADORAS INTERNA.VI-10,PZA,454             ,2640.4001
225,0768042111,GRAB.NUTRIGO SERPAC 40,PZA,11013           ,2336.4
225,07680A,GRAB.TEQUILERA MILAGRO MP0104,PZA,680             ,8319.15
225,07680C,GRAB.TEQ. MILAGRO BARRICA SELE,PZA,680             ,5244.526
225,0768172125,GRAB.GAL.DEL CHOC.210 709 099,PZA,420             ,1947.2301
225,0768472125,GRAB.GAL.DEL.CHOC.220 287 133,PZA,420             ,3888.7809
225,0768672125,GRAB.GAL.DEL CHOC.270 411 099,PZA,420             ,1653.9861
225,0768822111,GRAB.GPO.IND.MORGAN FOLD MOD.,PZA,11006           ,2788.8168
225,0769012125,GRAB.GAL.DEL CHOC.290 285 099,PZA,420             ,1638.0016
225,0769192125,GRAB. GALERIA CHOC.220389099,PZA,420             ,1785.2361
225,07696G,GRABADOS SANIVEX,PZA,696             ,9588.94
225,0770,GRABADOS PANAMENT,PZA,70              ,6143.4495
225,07722C,GRAB.PROD.DE LONAS Y PLASTICOS,PZA,722             ,4423.8
225,07775,GRABADOS FLORACOPIO ACUABOX 65,PZA,775             ,11883
225,07792,GRAB.IND.ALIM.NUTRI 303001013,PZA,792             ,4564.02
225,07834,GRAB.IND. DE HERRAMIENTAS,PZA,834             ,1900
225,07834E,GRAB.9P099 EVERLAST 975,PZA,834             ,10931.73
225,07836,GRAB.PROCESOS ALTA T.6 BOTELLA,PZA,836             ,1905
225,07836A,GRAB.PRATSA CBM02 6 BOT.MEZCAL,PZA,836             ,2701
225,07868D,GRAB.POMPOSO CAJA 5,PZA,868             ,604
225,078702311,GRAB.VISAFLOR ROSA 400 TAPA,PZA,11002           ,3879.92
225,07871A,GRAB.VITRO CVT7HXI,PZA,871             ,8174.94
225,07871H,GRABADOS VITRO 12U6,PZA,871             ,4288.68
225,07895C,GRAB.LIBAN COSMETIC ME 00123,PZA,895             ,1363
225,07906B,GRAB.EMB.DUNA ITZA 240 MESA P.,PZA,906             ,4914.54
225,07912,GRAB. MBM PROVEEDORES BASE,PZA,912             ,6150.25
225,07BARRAS,CODIGO DE BARRAS,PZA,CODIGO DE BARRAS,200
225,07C1342103,MONSANTO COMER.(12 X 1),PZA,3003            ,2713.1
225,07C1381301,COSTO SUAJE (FUJI),PZA,1021            ,5712.35
225,07C2551101,COSTO SUAJE (200 TARJETAS),PZA,1021            ,4996.8
225,07C2601101,COSTO SUAJE (100611),PZA,1021            ,4418.5
225,07C2712108,MANATIA.DE TEHUA.EL RIEGO(2 MT,PZA,8001            ,6944.16
225,07CCEJA16P,CORTE LATERAL Y CEJA 16" UNIVE,PZA,0               ,401.68
225,07CRANURA8,RANURAS DE 8" UNIVERSALES,PZA,0               ,254.68
225,07MODULOS2,TPC BASF MEXICANA 30KGS.-B,PZA,1021            ,220
225,07MP0115,PELI/AGFA CAMARA CE 111.5x60MT,PZA,PELI/AGFA CAMARA,15243.852
225,07P0851112,PLASTIESTERIL (ME2K 1700),PZA,1088            ,440
225,07P4811115,COSTO SUAJE (DON JULIO MADERA),PZA,31              ,1015
225,07P4981110,COSTO SUAJE (1-00-0022),PZA,10011           ,1340
225,07P5051101,COSTO SUAJE (71910127000061),PZA,1021            ,1578
225,07P5061103,COSTO SUAJE (2701 SEP ANTIC.),PZA,3020            ,943
225,07P5291112,COSTO SUAJE (1-CIP G-2),PZA,013002          ,1539
225,07PLANTILLA,PLANTILLA DE LETRAS Y NUMEROS,PZA,                ,477
225,07POSITIVO,POSITIVOS PARA GRABADOS,PZA,                ,149.04
225,07P5321101,COSTO SUAJE(KOSTAL LUDENSCHEID,PZA,1021            ,792
225,24C000954F,Suaje OWENS AMERICA 149G,PZA,000954          ,5692
225,24C000977,Suaje AB CALSA 90810512,PZA,000977          ,4843
225,24C000991H,SUAJE SOLINPACK SURTIDO,PZA,000991          ,19882
225,24C0022311,SUAJE PAP.CUAUTHEMOC T.CARTA,PZA,1013            ,6062.3
225,24C006047,SUAJE BAYER 84271535,PZA,006047          ,5705
225,24C006047K,SUAJE BAYER 84253545 CC AS LEM,PZA,006047          ,6193
225,24C011006,SUAJE GPO.IND.MOR CERAFELT TAP,PZA,011006          ,6791
225,24C03082306,suaje osram de mex.sylvania,PZA,006022          ,9722.3
225,24C03112307,suaje prod. vinagre sim.n.4,PZA,007055          ,13095.6
225,24C03282107,Suaje DIS. VENUS ART.30656,PZA,007043          ,5533.2
225,24C03352215,Suaje PROD.MAIZ 031739-3 6/50,PZA,15008           ,3588.48
225,24C03412111,Suaje BARDAHL ANTICONGELANTE,PZA,6022            ,7895.8
225,24C03452101,Suaje FCA.GALLETAS MOD. 638,PZA,2004            ,11725.92
225,24C03552107,Suaje LITHO BOND FORSA,PZA,90              ,6849.44
225,24C03672108,Suaje CARREDANA EMP.POLIGUANTE,PZA,013002          ,5241.72
225,24C03692110,Suaje ALBERTO CULVER G-68511,PZA,10004           ,5360.74
225,24C03792111,Suaje PLASTIESTERIL ME2KAMH1,PZA,1088            ,3580.98
225,24C03992103,Suaje LOCUA DP-1213,PZA,103010          ,3828.5
225,24C1021-7,SUAJE TECNOPACK 960954 UNIMAJL,PZA,1021            ,8327
225,24C1021A-2,SUAJE TPC UNI.84167345-8416734,PZA,1021            ,3920.1
225,24C1021A-20,SUAJE TPC 67492710 SUAJE 1988,PZA,1021            ,7197
225,24C1021A-5,SUAJE TPC UNILEVER 67323008,PZA,1021            ,5962
225,24C1021A-8,SUAJE TPC SEP.CUATRIPACK ADES,PZA,1021            ,12243
225,24C1021D,SUAJE TECNOPACK 1277444 MJNXXJ,PZA,1021            ,6860
225,24C115014B,Suaje DPS GESTIÓN A.BASE III,PZA,115014          ,9815
225,24C115041A,SUAJE MUNDO DULCE 60400215512,PZA,115041          ,8930
225,24C115045,SUAJE SWEETWELL PREMEZCLA C/S,PZA,115045          ,5346
225,24C115058Ñ,SUAJE POLIURETANOS MP-COR-0025,PZA,115058          ,13428
225,24C115059A,SUAJE LASEM ALIM.DE MEX LAM 8,PZA,115059          ,6207
225,24C115117A,Suaje FCO.J.ROMERO G.CHA FRESA,PZA,115117          ,12295.2
225,24C115128B,SUAJE JUG Y BEB CALAHUA 24-240,PZA,115128          ,6681.6
225,24C1212324,Suaje BAYER MEX.RESOLIN EXT.,PZA,6047            ,2266
225,24C13002B,Suaje CARREDANA EMP.CMBG 24 NV,PZA,013002          ,5830
225,24C13002C,Suaje CARREDANA EMP.CMBM 24 NV,PZA,013002          ,4558
225,24C13002D,Suaje CARREDANA EMP. CMBJ 24,PZA,013002          ,4789
225,24C13002E,Suaje CARREDANA EMP. CMBG 24,PZA,013002          ,4372
225,24C162D,SUAJE JOSE A.BELTRAN TABLA 3 B,PZA,162             ,5276
225,24C1982211R,SUAJE PEPSICO 18000066 GEN-1,PZA,1205            ,4656.52
225,24C199A,SUAJE VITRACOAT ART. TAPA,PZA,199             ,10649
225,24C207B,SUAJE LAMITUBO TRAVESAÑO EN L,PZA,207             ,10120
225,24C231A,SUAJE SENSIENT COL.SCMX-C 20LN,PZA,231             ,9904
225,24C231B,SUAJE SENSIENT COL.SCMX-C 20KI,PZA,231             ,9772
225,24C232311,Suaje COSMOFLOR TABACO BASE,PZA,11001           ,4638.94
225,24C23423152,SUAJE UNILEVER 380305 CREMA BA,PZA,15013           ,910
225,24C241,SUAJE MAIZ FRITO BOTANA MIXTA,PZA,241             ,1380
225,24C241B,SUAJE MAIZ FRITO CARIOCAS EXP.,PZA,241             ,520
225,24C2652101P,Suaje PROD.ALIM.MOD.4-3,PZA,044             ,3646.86
225,24C2652201C,SUAJE PROD.ALIM.LA MOD.No.4,PZA,44              ,11951.76
225,24C2822201,COSTO SUAJE Jugomex Botellita,PZA,001001          ,453
225,24C3005H,SUAJE ACCO MEXICANA M-4511,PZA,3005            ,6180
225,24C3005J,SUAJE ACCO MEXICANA M-4589,PZA,3005            ,5060
225,24C3020,SUAJE RALOY LUB.8072 SEP.PUMA,PZA,003020          ,4820
225,24C3020G,SUAJE RALOY CARTEK 6 BOT 5891,PZA,003020          ,4923
225,24C3020H,SUAJE RALOY VALVOLINE 9616,PZA,003020          ,5448
225,24C32623100,Suaje Alberto Culver G-3203,PZA,010004          ,9753
225,24C332-22301,SUAJE PALM.No.1 / RG,PZA,44              ,2072.25
225,24C3322101,SUAJE PROD ALIM.LA MOD.1/RG,PZA,44              ,10335.24
225,24C333,SUAJE THOMSON 830512-1 D.CORTA,PZA,333             ,4960
225,24C3352301,Suaje UNILEVER 031739-4 6/50,PZA,15013           ,1514
225,24C3442201C,SUAJE FCA.GALLETAS MOD.662.1,PZA,2004            ,10652.92
225,24C391A,SUAJE MALLINCKRODT,PZA,391             ,3933
225,24C4122207,Suaje COM.MAPASA BCO-312,PZA,7059            ,4302.36
225,24C4232106,Suaje CHUPACHUPS 24 B.CHRIST.B,PZA,115022          ,3955.04
225,24C4242106,Suaje CHUPACHUPS 24 B.CHRISTMA,PZA,8034            ,4484
225,24C4261101,Suaje TPC BALMORO MANGO ENCHIL,PZA,1021            ,3530
225,24C4402106,Suaje CHA.ENCINAL ENC.BLASTER,PZA,200             ,3822.4
225,24C44J,SUAJE PROD.ALIM.LA MODERNA W4,PZA,44              ,5224
225,24C44M,SUAJE COCA COLA GENÉRICA 1,PZA,44              ,5478
225,24C44Ñ,SUAJE PALM CH DISPLAY 01 ESPEC,PZA,44              ,11470
225,24C4542107,Suaje COM.MAPASA BCO-099,PZA,7059            ,2941.96
225,24C472,SUAJE A DE A MEX TAPA CARTA,PZA,472             ,6403
225,24C472C,SUAJE A DE A MEXICO,PZA,472             ,760
225,24C4771101,SUAJE TPC BEROL D.L. SCHOOL,PZA,1021            ,4275.76
225,24C4812206,Suaje HENKEL PALLET 2003,PZA,262             ,2977.39
225,24C491,SUAJE SUSAZON,PZA,491             ,7418.36
225,24C492,SUAJE TELAS DEL HOGAR,PZA,492             ,4067.16
225,24C4922106,SUAJE GENERAL MOTORS C-82,PZA,1116            ,6725.24
225,24C4982115,SUAJE PROD.INT.MABE 1495,PZA,17008           ,1463.19
225,24C5092103,SUAJE MOLD TEC CUERNAV. #4,PZA,242             ,1279.6
225,24C5212228,SUAJE PRODOMEX.EXHIB.12PZAS 60,PZA,282             ,10627.08
225,24C5341101,SUAJE TPC DUNI SERVILL.128 PZA,PZA,1021            ,6961.5
225,24C551,SUAJE QUALA,PZA,551             ,3706.52
225,24C5671201,SUAJE TPC WEG WM 2962 MONO F22,PZA,1021            ,1638.39
225,24C5732106,SUAJE GENERAL MOTORS CC06031G,PZA,1116            ,3421.5
225,24C574B,SUAJE COMERCIAL IMPORTADORA,PZA,574             ,300
225,24C606A,SUAJE CREM. AMERICANA 200362,PZA,606             ,5725
225,24C6082123,SUAJE GILLETTE 10030110,PZA,275             ,5603.48
225,24C621,SUAJE GENOMA LAB,PZA,621             ,5193.5
225,24C6282101,SUAJE PROD ALIM.LA MOD. No.2,PZA,44              ,5581.44
225,24C6312123,SUAJE GILLETTE 10026336,PZA,275             ,4367.72
225,24C6362130,SUAJE GPO.CATUSA UHF-19,PZA,324             ,8461
225,24C6382130,SUAJE GPO.CATUSA UHF-13,PZA,324             ,6723
225,24C6531101,SUAJE TPC CREM.AMER.12 TINAS,PZA,1021            ,4054.22
225,24C6592130,SUAJE GPO.CATUSA UHF-2,PZA,324             ,5392.96
225,24C6682128,SUAJE ACCO MEX.M-1920 VERDE P.,PZA,3005            ,2975.02
225,24C6692106,SUAJE GENERAL MOTORS CB09004A,PZA,1116            ,3530.9
225,24C6792106,SUAJE HENKEL BREF CLUB 6,PZA,262             ,6262.4
225,24C6932101,SUAJE SYMPACK ALFOPE,PZA,328             ,2287.2
225,24C708,SUAJE LUZ ETERNA SIGLO,PZA,262             ,5850
225,24C7092230,SUAJE IMPERQUIMIA IQ2 ALUSTICK,PZA,17026           ,2435
225,24C7102101,SUAJE PROD.ALIM.LA MOD.No.4-E,PZA,44              ,11404.56
225,24C711,SUAJE GUISOMEX,PZA,711             ,4988
225,24C714B,SUAJE HULE Y SILICON DOCURA SE,PZA,714             ,5417
225,24C7172106,SUAJE Z ESPACIAL POP ROCKS LAB,PZA,252             ,862.5
225,24C7221130,SUAJE CERR. PHILLIPS 21180,PZA,382             ,3265.34
225,24C741A,SUAJE DYNAMETRIKA,PZA,1021            ,8516.4
225,24C7602106,SUAJE HENKEL PUREX 8.876 6620,PZA,262             ,3915.9
225,24C7712107,SUAJE DIST.COM.JAFRA CABEZAL M,PZA,431             ,3851.68
225,24C7712307C,SUAJE DIST.COM.JAFRA CABEZAL M,PZA,431             ,1024.3
225,24C7722207,SUAJE D.COM.JAFRA CUERPO MED.,PZA,431             ,988
225,24C778T,SUAJE CHURCH & DWIGHT EMEE-419,PZA,778             ,6985
225,24C7802125,SUAJE MILYON 546003,PZA,330             ,4539.48
225,24C7842123,SUAJE GILLETTE MAN.20001719,PZA,275             ,6489.1
225,24C7852130,SUAJE JANEL 0202050193,PZA,321             ,2847.6
225,24C7882123,SUAJE GILLETTE MAN.6016019,PZA,275             ,5752.06
225,24C792,SUAJE IND.A.NUTRIWEL 303021001,PZA,792             ,17834
225,24C7922123,SUAJE GILLETTE MAN.6016017,PZA,275             ,6105.5
225,24C7942107,SUAJE PROFINA 31/25,PZA,7001            ,3152
225,24C8026A,SUAJE APIC SUAJADA GRANDE,PZA,8026            ,3485
225,24C8032130,SUAJE JANEL 0202050193,PZA,321             ,9249
225,24C8034A,SUAJE CHUPA CHUPS 20026475,PZA,8034            ,5817
225,24C805,SUAJE TINTAS SÁNCHEZ,PZA,805             ,8288
225,24C8171124,SUAJE FREUDEMBERG 1500137104,PZA,453             ,8613.46
225,24C817A,SUAJE AGRICOLA HERVER,PZA,817             ,6667.4
225,24C824B,SUAJE LAB.NEOLPHARMA 202800300,PZA,824             ,2650
225,24C8262107,SUAJE VELAS LUX MEDIA SEMANA,PZA,436             ,4576.2
225,24C826A,SUAJE INVERNADEROS EL SUREÑO,PZA,826             ,1285
225,24C828A,SUAJE VIDRIO FORMAS,PZA,828             ,3504
225,24C8341101,SUAJE TPC(ROTOPLAS)FILTROPLAS,PZA,1021            ,5203.72
225,24C834D,SUAJE INSERTO 9302,PZA,834             ,6541.6
225,24C836,SUAJE PROCESOS ALTA TEC 111505,PZA,836             ,6419
225,24C853,SUAJE THESUS DE MEXICO,PZA,853             ,4355
225,24C869,SUAJE D´NIETO,PZA,869             ,14252
225,24C871A-11,Suaje VITRO 7I6C SUAJE No 1959,PZA,871             ,7150
225,24C871A-15,Suaje VITRO STE359 SUAJE 1962,PZA,871             ,14520
225,24C871A-8,Suaje VITRO 7J3J SUAJE 2556,PZA,871             ,4918
225,24C871F,Suaje VITRO CHSL0018 Suaje2488,PZA,871             ,7059
225,24C871P,Suaje VITRO FHSC002 SUAJE 2279,PZA,871             ,6335
225,24C871S,Suaje VITRO TSL002 SUAJE 2278,PZA,871             ,5715
225,24C871T,Suaje VITRO 7IO8 SUAJE 2288,PZA,871             ,13510
225,24C873R,SUAJE KPA EMPAQUES,PZA,873             ,4870
225,24C873V,SUAJE KPA EMPAQUES,PZA,873             ,7050
225,24C879,SUAJE XAVIER MAAWAD,PZA,879             ,5010
225,24C890,SUAJE CAJAS Y CORRUGADOS,PZA,890             ,6695
225,24C896,SUAJE FLORAPLANT 2090154 BANDA,PZA,896             ,2503.2
225,24C910,SUAJE ROCA 101 FICHERO,PZA,910             ,4236
225,24C939,SUAJE AIRGEN 9P120 SUAJE 1568,PZA,939             ,5962
225,24CM5362110,SUAJE PROD MET STEELE 537 BLAN,PZA,248             ,797.4
225,24CMOD.P/12,SUAJE MOD.NAV.MON.P/12,PZA,6019            ,780
225,24CMOD25X20,SUAJE MOD.NAV.CARR.25X20,PZA,6019            ,836
